Report Number,Date Reported,Date of Occurrence,Time of Occurrence,City,Crime Code,Crime Description,Victim Age,Victim Gender,Weapon Used,Crime Domain,Police Deployed,Case Closed,Date Case Closed
15901,21637,33572,32472,21,250,18,46,0,2,2,13,0,-1
15902,19980,33573,32474,17,248,18,61,0,1,2,11,1,13533
15903,20809,33574,32475,8,293,4,69,0,5,1,19,1,9394
15904,21639,33575,32467,21,500,15,24,0,5,3,4,0,-1
15905,20800,33576,31209,1,227,14,77,0,6,1,8,1,6173
15906,19980,33577,32468,15,126,12,72,0,1,1,12,1,5202
15907,22482,33578,32471,5,189,8,13,0,1,0,17,1,13611
15908,20802,33579,32466,2,324,18,48,0,3,2,3,0,-1
15909,21632,33580,32484,14,128,20,14,0,2,3,4,0,-1
15910,21636,33581,31212,19,271,0,41,0,1,0,8,1,3623
15911,21645,33582,32477,4,403,16,64,1,4,3,19,1,10882
15912,21638,33583,32470,8,559,5,31,0,2,3,14,0,-1
15913,22477,33656,32478,4,579,19,12,1,5,1,15,1,1585
15914,20798,33657,32486,4,549,13,15,0,6,1,2,1,7773
15915,21631,33658,32485,15,498,9,53,1,2,1,10,0,-1
15916,21632,33659,32476,24,206,15,48,1,3,3,11,1,549
15917,20801,33660,32482,5,106,8,11,0,0,0,17,1,2125
15918,20805,33661,33837,8,338,6,62,0,1,1,15,1,2130
15919,20808,33662,32480,8,320,10,50,0,4,1,8,0,-1
15920,21632,33663,33836,2,285,10,48,0,0,1,15,1,11547
15921,22488,33664,32481,24,586,16,33,0,2,3,11,1,3091
15922,22488,33665,32479,12,196,10,72,0,0,1,13,0,-1
15923,21641,33666,32489,25,476,7,17,0,6,1,6,1,8295
15924,21633,33667,32490,13,588,17,65,1,2,1,9,0,-1
15925,21630,33668,32487,17,421,9,74,1,0,1,12,0,-1
15926,22483,33669,32491,10,581,14,13,0,5,1,15,1,5169
15927,21644,33670,32483,1,152,7,75,0,1,1,3,1,2052
15928,22478,33671,33847,1,443,0,15,0,5,0,2,0,-1
15929,22484,33672,33841,17,448,8,37,0,0,0,10,1,10406
15930,23329,33673,32488,8,207,4,30,1,0,1,12,0,-1
15931,20809,33674,33840,21,370,4,78,1,2,1,10,1,12024
15932,23338,33675,33844,28,401,0,54,1,5,0,12,1,11463
15933,21640,33676,33848,13,441,0,75,0,6,0,11,0,-1
15934,22479,33677,33845,17,109,2,49,1,0,1,16,1,1676
15935,22487,33678,33850,14,441,10,49,0,0,1,4,1,7303
15936,22481,33679,33846,28,480,10,29,1,2,1,19,1,13501
15937,23340,33752,33839,7,457,9,47,0,1,1,17,1,8264
15938,21638,33753,33838,5,582,20,40,0,2,3,13,1,4139
15939,21646,33754,33853,17,158,3,13,0,4,1,15,0,-1
15940,22484,33755,33849,5,365,10,61,0,3,1,16,1,4960
15941,22481,33756,33856,2,507,8,26,0,2,0,9,1,4101
15942,23335,33757,33842,17,155,13,46,1,1,1,10,1,5671
15943,22479,33758,33854,17,434,16,21,1,6,3,18,0,-1
15944,21635,33759,33851,2,382,5,42,0,2,3,3,1,2573
15945,23341,33760,33843,17,413,14,74,1,3,1,2,0,-1
15946,22483,33761,35156,8,201,6,57,0,6,1,4,1,8773
15947,22484,33762,35150,1,447,4,78,0,3,1,7,1,4182
15948,21646,33763,33855,21,488,20,30,1,4,3,10,1,7819
15949,23337,33764,33852,8,135,0,71,0,4,0,18,1,4183
15950,24147,33765,35151,7,242,7,56,0,0,1,10,0,-1
15951,22486,33766,35153,18,193,7,13,1,6,1,16,0,-1
15952,24146,33767,35152,8,500,15,24,0,3,3,5,0,-1
15953,23334,33768,35157,11,452,12,30,0,1,1,9,1,13098
15954,24142,33769,35149,17,214,12,73,1,1,1,13,1,9908
15955,22484,33770,35154,5,478,19,40,0,0,1,1,1,14678
15956,21645,33771,35161,8,511,6,10,0,1,1,9,0,-1
15957,24152,33772,35167,5,570,17,33,0,0,1,13,0,-1
15958,23342,33773,35155,2,577,16,36,0,6,3,7,1,4529
15959,22478,33774,35168,5,177,15,10,0,6,3,10,1,12113
15960,22488,33775,33857,23,354,5,16,0,1,3,8,1,2054
15961,24141,33848,35166,10,445,17,55,1,5,1,19,0,-1
15962,22480,33849,35164,13,556,8,38,0,2,0,2,0,-1
15963,24149,33850,35158,8,192,18,55,0,6,2,1,0,-1
15964,24144,33851,35163,3,108,1,59,0,2,3,5,0,-1
15965,23342,33852,35160,17,397,17,61,0,3,1,8,0,-1
15966,22485,33853,35162,20,106,0,76,0,2,0,15,1,1059
15967,24141,33854,35159,3,177,19,78,1,6,1,14,0,-1
15968,23343,33855,36446,12,153,12,58,0,1,1,3,0,-1
15969,23331,33856,35173,18,454,0,25,0,5,0,8,0,-1
15970,23342,33857,36442,5,234,9,29,0,6,1,2,0,-1
15971,23334,33858,35170,17,445,2,59,1,6,1,16,1,12668
15972,23335,33859,35165,26,395,20,48,0,5,3,13,1,7775
15973,23330,33860,36441,26,273,15,65,1,1,3,16,1,1627
15974,23332,33861,35169,24,199,8,38,0,4,0,10,0,-1
15975,22487,33862,36447,8,494,5,55,0,3,3,16,1,9832
15976,23333,33863,36444,17,226,5,37,1,5,3,13,0,-1
15977,24907,33864,35172,8,199,2,54,0,1,1,4,1,6379
15978,24905,33865,36443,15,491,13,65,0,3,1,12,0,-1
15979,24912,33866,36448,5,190,4,24,1,0,1,6,0,-1
15980,22489,33867,36449,2,535,5,23,1,1,3,10,0,-1
15981,24907,33868,36450,11,477,3,34,0,2,1,15,0,-1
15982,23339,33869,36460,2,574,20,58,1,4,3,7,1,2535
15983,23341,33870,35171,2,158,7,67,0,4,1,3,0,-1
15984,23330,33871,36445,22,245,7,16,0,6,1,12,1,7285
15985,24914,33944,36458,0,285,5,49,1,5,3,4,0,-1
15986,24909,33945,37682,21,536,15,72,0,0,3,4,1,8376
15987,23335,33946,36462,4,135,17,23,0,1,1,18,0,-1
15988,24909,33947,36452,13,380,16,18,0,6,3,8,1,5759
15989,24154,33948,36454,2,317,3,77,0,0,1,11,0,-1
15990,23336,33949,36461,14,316,16,58,1,0,3,17,1,2427
15991,23335,33950,36451,8,585,3,18,0,3,1,3,1,6716
15992,24153,33951,36453,26,344,18,39,0,3,2,7,0,-1
15993,23335,33952,37689,17,395,19,72,0,2,1,14,1,14082
15994,24154,33953,36455,5,533,18,18,0,5,2,12,0,-1
15995,24914,33954,36465,5,429,10,23,0,6,1,9,0,-1
15996,25443,33955,36456,13,408,8,47,1,1,0,1,0,-1
15997,24143,33956,37691,17,387,15,67,0,6,3,5,0,-1
15998,24143,33957,37686,7,506,4,47,0,3,1,13,0,-1
15999,25439,33958,37683,5,375,20,59,0,1,3,18,1,10367
16000,24145,33959,37687,5,454,7,45,0,6,1,1,1,15983
16001,25438,33960,36464,17,203,17,22,0,1,1,1,1,4652
16002,24903,33961,36457,17,284,13,64,1,2,1,16,0,-1
16003,23342,33962,36463,24,400,8,35,0,5,0,15,0,-1
16004,24910,33963,37691,14,529,0,18,0,1,0,19,1,6177
16005,24151,33964,36459,28,227,0,11,0,5,0,2,0,-1
16006,24913,33965,37692,17,580,18,51,0,0,2,12,1,465
16007,24149,33966,37684,21,275,1,51,1,3,3,12,0,-1
16008,24911,33967,37695,5,167,3,75,0,2,1,8,1,6759
16009,25438,34040,37690,5,541,18,32,1,5,2,10,0,-1
16010,24155,34041,37701,19,124,6,25,1,2,1,12,0,-1
16011,24150,34042,37685,5,166,9,48,1,0,1,17,0,-1
16012,25450,34043,38867,20,298,0,48,1,2,0,6,1,15627
16013,24152,34044,37688,28,120,11,49,1,6,3,8,1,3124
16014,24914,34045,38870,15,566,20,19,0,1,3,14,0,-1
16015,25450,34046,37700,2,451,5,62,0,1,3,2,1,15670
16016,25445,34047,37696,17,280,17,77,1,3,1,3,1,14676
16017,24148,34048,37694,5,448,13,29,0,2,1,5,0,-1
16018,24906,34049,37693,10,412,3,71,1,5,1,11,0,-1
16019,25449,34050,37698,5,142,14,23,0,3,1,13,0,-1
16020,25441,34051,38875,4,192,2,17,1,0,1,10,1,15166
16021,24911,34052,38866,15,519,11,32,0,1,3,15,1,3585
16022,737,34053,37697,0,103,8,54,1,4,0,9,0,-1
16023,25445,34054,38876,26,234,10,27,0,4,1,8,1,10012
16024,738,34055,38872,18,500,8,44,1,4,0,1,1,14677
16025,734,34056,38868,2,331,9,26,1,1,1,18,1,14128
16026,24903,34057,38881,13,354,9,56,0,2,1,19,0,-1
16027,24908,34058,38871,3,580,0,50,0,6,0,18,0,-1
16028,24913,34059,38877,17,188,18,57,0,5,2,15,1,15952
16029,739,34060,37699,25,143,2,29,0,0,1,18,1,6799
16030,730,34061,38873,12,225,13,30,0,0,1,11,0,-1
16031,24908,34062,38869,5,428,16,30,0,6,3,12,0,-1
16032,24902,34063,38888,19,327,5,63,1,5,3,3,0,-1
16033,25443,34136,38882,18,164,20,32,0,2,3,6,0,-1
16034,744,34137,38874,2,102,3,60,1,5,1,12,1,9916
16035,25446,34138,39730,8,446,14,73,0,5,1,17,0,-1
16036,24904,34139,38886,1,139,14,55,0,1,1,7,1,6669
16037,24912,34140,38889,7,319,7,47,0,3,1,15,1,13062
16038,25445,34141,39733,21,528,17,79,1,6,1,9,0,-1
16039,24907,34142,38880,5,219,12,35,0,1,1,4,0,-1
16040,731,34143,38879,17,420,4,67,0,6,1,6,0,-1
16041,24910,34144,38887,24,338,11,71,0,2,3,16,1,12021
16042,25440,34145,38890,5,547,12,64,1,3,1,10,0,-1
16043,1564,34146,38885,8,178,0,29,1,4,0,1,1,1054
16044,739,34147,38878,15,316,1,52,1,0,3,12,1,3083
16045,25438,34148,39736,5,481,7,61,0,5,1,3,0,-1
16046,24911,34149,39731,3,344,7,12,0,5,1,4,1,3122
16047,25442,34150,39732,10,284,1,29,0,1,3,6,1,5228
16048,25447,34151,39741,21,492,0,26,0,5,0,12,1,13140
16049,732,34152,38884,1,593,5,52,0,5,3,18,1,7285
16050,25438,34153,39734,17,331,0,67,0,0,0,14,1,9825
16051,25442,34154,38883,26,382,19,75,0,0,1,4,0,-1
16052,729,34155,39729,5,363,5,41,0,5,3,7,1,10979
16053,24915,34156,39737,5,124,5,57,0,5,3,4,1,9353
16054,1565,34157,39743,25,502,11,60,1,1,3,8,1,6672
16055,1566,34158,39735,2,423,11,10,1,1,3,6,1,15130
16056,25448,34159,39748,5,357,19,58,0,5,1,18,1,7289
16057,1571,34232,39739,14,510,16,69,1,0,3,2,1,9630
16058,25444,34233,39738,5,509,8,33,0,1,0,18,1,10982
16059,1564,34234,39747,2,369,11,66,0,6,3,7,1,6213
16060,733,34235,39744,17,359,5,67,1,0,3,2,0,-1
16061,737,34236,39740,18,477,20,57,1,3,3,16,1,9864
16062,1575,34237,39746,17,418,13,53,0,4,1,1,0,-1
16063,1575,34238,39745,8,253,4,11,1,4,1,6,1,3660
16064,2401,34239,39750,5,263,11,23,0,3,3,5,0,-1
16065,734,34240,1133,5,393,3,48,1,6,1,9,1,14171
16066,740,34241,1138,1,184,9,11,0,1,1,5,0,-1
16067,738,34242,39742,2,289,11,70,0,1,3,18,0,-1
16068,730,34243,39749,5,272,10,60,0,4,1,10,0,-1
16069,1572,34244,1143,10,106,6,36,0,6,1,1,1,13141
16070,743,34245,1135,23,237,14,79,0,5,1,12,0,-1
16071,2400,34246,1137,20,484,18,77,0,0,2,8,0,-1
16072,736,34247,39751,17,575,4,48,1,3,1,13,1,7287
16073,1567,34248,1142,21,503,14,53,0,6,1,2,1,9828
16074,735,34249,1141,14,385,12,35,1,3,1,8,1,8813
16075,1574,34250,1134,17,354,3,20,0,5,1,19,0,-1
16076,1569,34251,1146,6,135,8,79,0,1,0,19,1,2129
16077,1569,34252,1144,17,497,3,71,1,6,1,12,0,-1
16078,742,34253,1145,10,352,9,18,0,6,1,6,1,5174
16079,1565,34254,1147,24,308,10,45,0,6,1,14,1,2786
16080,2402,34255,1151,12,523,2,44,0,3,1,1,1,6756
16081,1565,34328,1136,5,148,15,21,0,6,3,12,1,14296
16082,1573,34329,1150,1,363,6,46,0,1,1,3,1,14133
16083,734,34330,1139,6,275,2,39,0,0,1,2,0,-1
16084,2409,34331,2470,1,475,10,56,0,2,1,13,0,-1
16085,1573,34332,1140,4,422,3,29,1,2,1,19,0,-1
16086,2400,34333,1149,17,241,5,59,1,0,3,11,1,14124
16087,3235,34334,2469,5,301,16,65,1,0,3,19,0,-1
16088,744,34335,2474,5,535,4,62,0,4,1,8,1,2612
16089,1576,34336,2473,1,263,0,64,0,3,0,19,1,12025
16090,2403,34337,1148,2,510,19,59,1,2,1,15,1,13569
16091,2407,34338,2475,17,397,10,63,0,1,1,11,0,-1
16092,3241,34339,2479,18,538,14,40,1,3,1,13,0,-1
16093,2401,34340,1154,1,408,6,63,0,5,1,17,1,14081
16094,1572,34341,2480,14,148,19,62,0,3,1,8,0,-1
16095,741,34342,1152,8,191,7,50,0,6,1,5,0,-1
16096,740,34343,2485,23,493,20,57,0,5,3,17,0,-1
16097,3237,34344,2477,25,124,8,63,1,3,0,15,1,1053
16098,2402,34345,2471,5,240,8,65,0,2,0,19,0,-1
16099,2399,34346,1153,0,593,15,59,0,5,3,7,0,-1
16100,3238,34347,2484,17,503,11,27,0,0,3,6,0,-1
16101,1574,34348,2478,2,257,14,20,0,4,1,4,1,4662
16102,3244,34349,2481,24,281,10,46,0,6,1,5,1,12989
16103,3235,34350,2476,5,394,13,49,0,1,1,2,1,13566
16104,3243,34351,2489,9,209,15,44,0,6,3,15,1,5836
16105,3239,34424,2488,20,235,12,23,0,3,1,16,1,9909
16106,1564,34425,2486,2,329,9,31,0,6,1,8,1,11460
16107,4079,34426,2472,28,255,19,32,1,0,1,16,0,-1
16108,1568,34427,3727,1,529,1,17,0,4,3,15,1,12580
16109,1569,34428,3731,2,348,10,76,0,4,1,8,0,-1
16110,3238,34429,3734,2,173,20,25,1,5,3,16,1,14170
16111,3249,34430,3732,0,161,11,13,1,1,3,14,1,14085
16112,2404,34431,3733,12,295,18,64,0,2,2,4,1,15623
16113,2403,34432,2482,13,267,16,26,0,6,3,3,0,-1
16114,1570,34433,3736,14,171,6,51,0,0,1,8,0,-1
16115,1573,34434,2487,4,592,5,36,1,2,3,2,1,14640
16116,3248,34435,2483,2,248,11,30,0,3,3,15,0,-1
16117,3246,34436,3728,10,193,16,33,0,2,3,8,1,3026
16118,3244,34437,3741,17,287,13,25,1,6,1,3,0,-1
16119,2408,34438,2490,13,243,0,79,0,6,0,5,1,3122
16120,2406,34439,2491,2,572,1,25,1,2,3,14,0,-1
16121,4083,34440,3740,2,270,10,47,0,0,1,2,0,-1
16122,2405,34441,3744,2,586,7,55,0,3,1,8,1,7774
16123,3240,34442,3730,13,379,1,64,0,3,3,14,0,-1
16124,2406,34443,3746,18,438,2,72,0,6,1,13,1,1057
16125,3246,34444,3748,8,513,9,15,1,6,1,2,0,-1
16126,4090,34445,3735,28,179,14,65,0,6,1,14,0,-1
16127,3236,34446,3729,12,438,6,52,0,0,1,7,0,-1
16128,3243,34447,3743,6,365,5,71,0,3,3,6,1,7741
16129,3239,34520,3750,13,191,3,75,1,2,1,1,0,-1
16130,2412,34521,5087,21,556,20,22,0,6,3,4,1,3626
16131,2406,34522,5089,8,405,16,27,0,5,3,10,0,-1
16132,2411,34523,3738,2,114,15,74,0,2,3,14,1,14303
16133,2405,34524,3739,2,293,17,61,0,3,1,16,0,-1
16134,4924,34525,5093,4,223,2,43,1,6,1,9,0,-1
16135,3245,34526,5095,2,305,11,69,0,2,3,1,0,-1
16136,4082,34527,3737,10,435,18,67,0,1,2,16,1,9298
16137,4089,34528,5088,1,399,12,28,0,0,1,4,1,10371
16138,2410,34529,5091,17,382,16,39,1,4,3,14,0,-1
16139,3242,34530,5094,2,281,14,75,0,0,1,12,0,-1
16140,4084,34531,5100,19,311,2,67,0,5,1,17,1,14297
16141,4080,34532,3742,13,232,2,78,0,6,1,18,1,5746
16142,3237,34533,5102,7,581,9,58,1,0,1,18,0,-1
16143,2411,34534,5104,3,310,4,28,0,1,1,19,1,14175
16144,3247,34535,3745,25,426,1,72,1,3,3,9,1,4144
16145,4927,34536,3747,5,378,13,31,1,1,1,5,1,14126
16146,4935,34537,5092,17,143,11,78,0,2,3,13,1,12022
16147,4924,34538,3749,21,127,5,15,1,0,3,14,1,9390
16148,4934,34539,5090,2,436,12,40,0,6,1,5,1,11973
16149,4082,34540,5114,5,330,15,46,0,4,3,10,0,-1
16150,4930,34541,5110,13,210,12,77,0,5,1,8,0,-1
16151,4083,34542,5113,2,465,12,25,0,4,1,16,0,-1
16152,4931,34543,5099,16,247,2,66,0,3,1,17,1,1760
16153,4929,34616,5116,1,265,15,51,0,5,3,16,1,8448
16154,4931,34617,5097,5,363,17,43,0,1,1,14,0,-1
16155,4926,34618,5096,21,146,13,65,0,4,1,11,1,7772
16156,4081,34619,5101,2,371,0,24,0,1,0,13,0,-1
16157,5751,34620,5111,9,271,5,35,0,0,3,15,0,-1
16158,4928,34621,5098,24,201,10,32,1,6,1,12,0,-1
16159,4080,34622,5108,14,112,5,17,1,0,3,5,0,-1
16160,4931,34623,5106,13,206,2,28,0,2,1,19,0,-1
16161,3243,34624,5107,13,525,19,40,1,6,1,4,0,-1
16162,4085,34625,5105,13,178,11,24,0,5,3,16,1,10370
16163,4087,34626,6425,2,109,20,44,0,6,3,3,0,-1
16164,4086,34627,5103,17,208,17,48,0,3,1,18,1,4140
16165,4091,34628,6421,21,496,16,70,0,5,3,12,0,-1
16166,4086,34629,5119,7,407,4,20,0,1,1,10,1,9829
16167,5756,34630,5109,5,571,5,73,0,2,3,4,0,-1
16168,4088,34631,5112,5,278,0,57,0,6,0,1,1,12619
16169,5756,34632,5117,17,267,15,72,1,1,3,10,0,-1
16170,5757,34633,6420,7,426,17,76,1,0,1,4,0,-1
16171,4933,34634,5115,21,197,4,12,0,2,1,17,0,-1
16172,4084,34635,6419,1,382,5,79,0,2,3,11,0,-1
16173,4079,34636,5118,4,521,0,21,0,1,0,1,0,-1
16174,4932,34637,6423,0,519,12,13,0,5,1,12,1,7813
16175,5760,34638,6426,18,346,10,49,0,2,1,14,0,-1
16176,5752,34639,6431,19,265,12,48,1,3,1,12,1,10402
16177,5759,34712,6422,5,508,17,36,1,0,1,6,0,-1
16178,5767,34713,6427,18,452,4,16,0,5,1,15,0,-1
16179,5761,34714,6424,17,250,15,23,0,4,3,3,0,-1
16180,4091,34715,6435,24,369,12,41,1,0,1,9,0,-1
16181,4926,34716,6433,10,126,5,71,0,6,3,13,0,-1
16182,4938,34717,7705,10,131,0,40,0,4,0,16,0,-1
16183,4940,34718,6428,2,243,13,39,0,0,1,13,1,15705
16184,5766,34719,6432,19,515,18,11,0,0,2,11,0,-1
16185,5753,34720,6429,24,327,18,31,0,1,2,1,0,-1
16186,6564,34721,6434,8,498,18,58,0,1,2,8,0,-1
16187,5767,34722,7709,2,501,2,64,0,2,1,12,1,3208
16188,4085,34723,6430,1,379,16,58,0,6,3,14,0,-1
16189,4925,34724,7710,15,257,11,22,0,3,3,8,0,-1
16190,4931,34725,7711,28,172,7,61,0,6,1,4,1,10947
16191,4934,34726,7706,8,435,15,16,0,5,3,6,0,-1
16192,5753,34727,7707,24,162,6,57,0,4,1,5,1,547
16193,4932,34728,7714,13,175,8,75,0,1,0,10,1,10983
16194,4928,34729,7717,22,515,17,33,0,6,1,18,0,-1
16195,6568,34730,7715,17,100,15,13,0,0,3,3,1,15698
16196,5757,34731,7722,21,452,2,28,0,6,1,19,1,7335
16197,6565,34732,7725,5,346,15,18,0,1,3,13,0,-1
16198,5762,34733,7718,17,187,19,24,1,5,1,16,1,2577
16199,6576,34734,7712,3,421,7,74,0,4,1,9,1,21
16200,5758,34735,6436,4,219,10,19,0,5,1,14,1,13708
16201,5755,34808,7726,4,346,7,75,0,3,1,18,0,-1
16202,4939,34809,7708,24,204,1,28,0,2,3,3,0,-1
16203,4939,34810,7720,5,287,17,45,1,0,1,11,1,5203
16204,6565,34811,7727,17,244,19,38,0,1,1,12,0,-1
16205,5755,34812,7723,8,129,0,24,0,4,0,3,0,-1
16206,5758,34813,7716,21,315,15,76,0,5,3,12,0,-1
16207,6563,34814,8993,21,417,6,21,0,4,1,6,1,9296
16208,4936,34815,7721,25,262,4,33,0,5,1,6,1,8335
16209,7416,34816,8998,17,533,16,15,0,2,3,18,0,-1
16210,7418,34817,7728,2,126,2,46,1,3,1,9,0,-1
16211,6569,34818,7729,17,468,4,12,0,0,1,13,1,17
16212,7415,34819,7713,5,241,11,26,0,0,3,1,0,-1
16213,4937,34820,9000,10,500,10,48,1,0,1,15,0,-1
16214,5754,34821,8999,7,449,10,26,0,2,1,1,0,-1
16215,6564,34822,7724,4,246,20,57,1,2,3,19,0,-1
16216,5751,34823,8997,2,295,9,61,1,6,1,9,0,-1
16217,5761,34824,9002,17,274,1,72,0,1,3,15,0,-1
16218,5753,34825,7719,5,380,4,58,0,5,1,5,1,5706
16219,5765,34826,9007,16,282,3,25,0,4,1,17,0,-1
16220,6566,34827,8995,12,215,9,25,0,4,1,2,0,-1
16221,5757,34828,9001,2,332,0,14,0,2,0,6,0,-1
16222,5763,34829,8992,17,124,20,44,0,1,3,1,1,14132
16223,5752,34830,9006,5,538,12,39,0,5,1,1,1,3116
16224,6567,34831,9005,5,125,3,20,1,0,1,7,0,-1
16225,7424,34904,8994,0,230,14,49,1,0,1,1,0,-1
16226,7426,34905,9004,17,277,13,51,0,2,1,16,0,-1
16227,7417,34906,8996,4,216,10,25,0,2,1,3,0,-1
16228,7414,34907,9003,4,503,0,43,0,5,0,18,1,11458
16229,7422,34908,10309,5,348,5,75,0,0,3,12,1,9831
16230,6569,34909,10313,20,319,19,41,1,0,1,2,0,-1
16231,6565,34910,9011,17,178,9,44,1,5,1,17,0,-1
16232,6570,34911,10311,4,258,3,32,0,2,1,8,0,-1
16233,5764,34912,9015,1,582,17,42,1,1,1,1,0,-1
16234,7422,34913,9008,13,534,5,57,0,5,3,15,1,4184
16235,5768,34914,9012,2,407,16,54,0,4,3,10,0,-1
16236,6575,34915,9010,5,535,5,70,0,3,3,14,0,-1
16237,5766,34916,9009,25,216,12,56,1,5,1,13,1,594
16238,7426,34917,9013,2,259,18,40,0,0,2,17,0,-1
16239,5765,34918,10308,4,371,12,41,1,5,1,4,1,3125
16240,6565,34919,10318,12,120,7,21,1,0,1,9,0,-1
16241,5766,34920,10310,2,508,10,68,0,6,1,14,1,352
16242,6574,34921,10322,8,202,6,66,1,5,1,15,1,14721
16243,6570,34922,10327,14,149,11,78,1,5,3,11,0,-1
16244,8239,34923,10319,0,366,5,17,1,4,3,15,0,-1
16245,6569,34924,10326,12,577,9,63,0,3,1,17,1,8772
16246,7419,34925,9014,3,349,17,65,1,1,1,19,1,6715
16247,8239,34926,10314,13,548,17,75,0,2,1,15,1,1101
16248,8237,34927,10316,4,123,19,49,0,3,1,13,0,-1
16249,8244,35000,10307,7,555,0,75,0,3,0,14,0,-1
16250,6565,35001,10317,21,327,20,75,1,5,3,10,0,-1
16251,7413,35002,10330,13,416,4,49,0,6,1,13,0,-1
16252,7421,35003,10312,18,190,1,58,1,4,3,2,1,2661
16253,8243,35004,10315,22,448,15,68,0,6,3,3,1,6256
16254,6578,35005,11639,12,485,3,28,0,1,1,17,1,2580
16255,8241,35006,10323,0,576,3,28,0,3,1,19,0,-1
16256,6572,35007,11636,5,553,9,56,0,2,1,18,0,-1
16257,6573,35008,10320,2,318,6,37,0,0,1,13,0,-1
16258,7425,35009,11642,17,528,10,42,0,1,1,8,1,7975
16259,8242,35010,10321,2,219,15,11,0,1,3,1,1,15754
16260,6571,35011,11645,5,511,5,22,0,0,3,3,1,14719
16261,7415,35012,10325,15,378,2,13,0,2,1,18,0,-1
16262,9086,35013,11637,17,590,1,72,1,0,3,18,0,-1
16263,9083,35014,11643,28,180,11,38,0,5,3,2,1,12062
16264,6574,35015,11650,16,567,10,20,1,2,1,19,1,15011
16265,9085,35016,10324,13,385,7,45,1,6,1,2,1,2086
16266,6576,35017,10328,24,305,3,16,0,5,1,19,1,7818
16267,6577,35018,11638,10,158,19,61,0,5,1,6,0,-1
16268,9088,35019,11644,16,339,17,72,0,1,1,1,0,-1
16269,7420,35020,11649,5,585,9,16,1,3,1,14,0,-1
16270,8242,35021,10329,17,147,17,21,0,1,1,15,0,-1
16271,8236,35022,11647,4,231,1,13,1,0,3,5,1,64
16272,9090,35023,11646,21,234,0,33,0,2,0,5,0,-1
16273,8246,35096,11656,5,401,15,48,1,5,3,13,1,8951
16274,8248,35097,11640,11,405,12,62,0,1,1,7,0,-1
16275,9951,35098,11641,10,218,10,73,1,2,1,9,1,2372
16276,9089,35099,11652,7,410,6,25,0,4,1,16,1,1102
16277,7423,35100,11648,5,125,13,16,1,4,1,2,1,552
16278,9092,35101,12945,25,180,17,41,1,0,1,3,0,-1
16279,8245,35102,11654,28,381,15,35,0,5,3,11,1,15989
16280,9082,35103,11648,5,383,5,39,1,5,3,9,0,-1
16281,8246,35104,11657,21,497,16,52,0,5,3,2,0,-1
16282,8242,35105,11651,20,279,7,72,0,0,1,13,0,-1
16283,8241,35106,12951,15,466,7,49,1,2,1,14,0,-1
16284,9093,35107,12950,0,111,6,54,1,0,1,2,1,11464
16285,9081,35108,12946,1,373,16,37,0,1,3,18,0,-1
16286,8248,35109,12947,12,128,19,50,1,2,1,10,1,15670
16287,8238,35110,11655,24,592,19,29,0,4,1,9,0,-1
16288,7424,35111,12956,5,336,0,40,1,0,0,5,1,8856
16289,8235,35112,11653,9,229,5,62,0,6,3,5,1,8332
16290,9952,35113,12954,28,479,1,40,1,2,3,15,1,6250
16291,8247,35114,12952,26,333,0,23,1,0,0,17,1,14642
16292,9964,35115,12957,5,464,19,75,1,6,1,2,1,9866
16293,8242,35116,12961,2,424,18,67,0,0,2,16,1,3084
16294,8236,35117,12965,16,349,15,12,0,2,3,15,1,6757
16295,9959,35118,12948,1,212,1,19,1,1,3,8,1,13647
16296,9094,35119,12958,4,277,12,65,0,1,1,11,0,-1
16297,9967,35192,12966,26,365,11,13,0,2,3,1,1,554
16298,8244,35193,12944,10,175,0,71,0,0,0,1,1,14174
16299,9962,35194,12953,17,182,16,25,0,1,3,17,1,7482
16300,9957,35195,12949,18,198,1,53,0,0,3,12,0,-1
16301,8240,35196,14257,17,218,19,75,1,6,1,17,0,-1
16302,8236,35197,12960,25,390,4,10,0,0,1,18,1,1017
16303,9963,35198,12955,5,280,5,13,1,1,3,1,0,-1
16304,9967,35199,12964,10,184,14,34,1,6,1,9,1,2093
16305,8237,35200,14266,3,401,5,78,1,0,3,7,0,-1
16306,9965,35201,14261,9,181,12,23,1,5,1,1,0,-1
16307,9956,35202,12959,2,396,10,15,0,2,1,15,1,1411
16308,9953,35203,14260,4,403,2,68,0,1,1,15,0,-1
16309,9084,35204,14259,1,116,7,34,0,5,1,6,1,2657
16310,9084,35205,14270,2,539,15,55,0,4,3,1,0,-1
16311,9960,35206,12963,5,351,8,34,1,5,0,9,1,5751
16312,9088,35207,12962,2,510,6,69,0,6,1,10,1,3082
16313,9955,35208,14265,2,270,1,49,0,2,3,12,0,-1
16314,9080,35209,14258,14,523,15,79,0,2,3,5,1,545
16315,9085,35210,14275,2,195,4,41,0,4,1,16,1,14674
16316,9952,35211,14271,5,124,4,43,0,4,1,10,0,-1
16317,9956,35212,14262,8,271,2,44,1,4,1,6,1,676
16318,9966,35213,14277,6,591,12,10,0,1,1,8,0,-1
16319,9967,35214,14268,3,574,6,13,1,3,1,17,1,12025
16320,9961,35215,14263,10,400,3,68,0,2,1,13,1,12065
16321,10811,35288,14272,22,131,6,57,0,5,1,4,0,-1
16322,9084,35289,14280,5,515,9,15,1,1,1,6,0,-1
